id,user_id,location_id,duration,start_day,end_day,start_min,end_min,weekday
3310,14,252,357.0,2,2,343,701,2
3311,14,9,100.0,2,2,704,804,2
3312,14,252,99.0,2,2,823,922,2
3313,14,80,65.0,3,3,698,764,3
3314,14,371,357.0,3,3,781,1139,3
3315,14,80,65.0,3,3,1178,1244,3
3316,14,371,179.0,3,4,1261,1,3
3317,14,252,88.0,4,4,3,91,4
3318,14,32,60.0,4,4,101,161,4
3319,14,252,319.0,4,4,161,481,4
3320,14,252,88.0,4,4,483,571,4
3321,14,32,60.0,4,4,581,641,4
3322,14,252,340.0,4,4,641,981,4
3323,14,371,239.0,4,5,1255,54,4
3324,14,372,70.0,5,5,112,183,5
3325,14,252,30.0,5,5,192,223,5
3326,14,373,120.0,5,5,257,378,5
3327,14,371,89.0,5,5,400,490,5
3328,14,372,70.0,5,5,592,663,5
3329,14,252,30.0,5,5,672,703,5
3330,14,373,120.0,5,5,737,858,5
3331,14,371,89.0,5,5,880,970,5
3332,14,374,381.0,5,5,1049,1430,5
3333,14,375,412.0,6,6,57,470,6
3334,14,375,39.0,6,6,537,576,6
3335,14,376,406.0,6,6,650,1056,6
3336,14,376,286.0,6,6,1130,1417,6
3337,14,377,41.0,7,7,55,96,0
3338,14,252,358.0,7,7,99,457,0
3339,14,377,41.0,7,7,535,576,0
3340,14,252,45.0,7,7,579,624,0
3341,14,371,792.0,7,8,651,3,0
3342,14,252,245.0,8,8,25,270,1
3343,14,378,78.0,8,8,274,353,1
3344,14,252,267.0,8,8,356,623,1
3345,14,371,187.0,8,8,635,822,1
3346,14,371,671.0,8,9,829,61,1
3347,14,5,151.0,9,9,71,222,2
3348,14,252,286.0,9,9,232,519,2
3349,14,379,34.0,9,9,533,567,2
3350,14,380,107.0,9,9,612,720,2
3351,14,371,676.0,9,9,746,1422,2
3352,14,252,205.0,10,10,27,232,3
3353,14,381,103.0,10,10,251,354,3
3354,14,5,138.0,10,10,403,542,3
3355,14,382,63.0,10,10,621,685,3
3356,14,383,714.0,10,10,710,1424,3
3357,14,252,239.0,11,11,56,296,4
3358,14,252,33.0,11,11,356,389,4
3359,14,380,135.0,11,11,613,749,4
3360,14,371,1164.0,11,12,772,497,4
3361,14,384,45.0,12,12,534,580,5
3362,14,252,1396.0,15,16,669,626,1
3363,14,385,127.0,16,16,639,767,2
3364,14,252,346.0,17,17,37,383,3
3365,14,252,113.0,17,17,555,669,3
3366,14,379,44.0,17,17,680,725,3
3367,14,371,686.0,17,17,735,1422,3
3368,14,252,304.0,18,18,24,329,4
3369,14,380,153.0,18,18,594,747,4
3370,14,252,73.0,21,21,28,101,0
3371,14,5,165.0,21,21,109,274,0
3372,14,252,472.0,21,21,281,754,0
3373,14,371,160.0,21,21,762,923,0
3374,14,252,243.0,22,22,39,282,1
3375,14,381,74.0,22,22,292,366,1
3376,14,252,289.0,22,22,507,796,1
3377,14,371,603.0,22,22,815,1419,1
3378,14,252,220.0,22,23,1428,208,1
3379,14,252,230.0,23,23,390,621,2
3380,14,386,63.0,23,23,656,720,2
3381,14,371,712.0,23,23,720,1432,2
3382,14,252,558.0,24,24,33,591,3
3383,14,370,83.0,24,24,726,809,3
3384,14,387,651.0,24,25,809,21,3
3385,14,252,180.0,25,25,61,242,4
3386,14,381,146.0,25,25,258,404,4
3387,14,252,31.0,25,25,420,452,4
3388,14,388,57.0,25,25,459,516,4
3389,14,380,147.0,25,25,603,751,4
3390,14,371,1118.0,25,26,776,455,4
3391,14,386,125.0,26,26,518,643,5
3392,14,371,801.0,26,27,644,6,5
3393,14,389,31.0,27,27,8,40,6
3394,14,390,68.0,27,27,122,191,6
3395,14,391,42.0,27,27,585,628,6
3396,14,378,675.0,27,27,756,1432,6
3397,14,252,181.0,28,28,34,215,0
3398,14,385,53.0,28,28,223,277,0
3399,14,252,184.0,28,28,459,644,0
3400,14,392,72.0,29,29,237,309,1
3401,14,378,313.0,29,29,313,627,1
3402,14,252,272.0,31,31,44,316,3
3403,14,252,224.0,31,31,468,692,3
3404,14,371,731.0,31,31,702,1434,3
3405,14,252,289.0,32,32,5,295,4
3406,14,380,142.0,32,32,613,755,4
3407,14,371,768.0,32,33,789,118,4
3408,14,5,304.0,33,33,130,434,5
3409,14,393,1034.0,33,34,527,122,5
3410,14,390,90.0,34,34,131,222,6
3411,14,370,189.0,34,34,237,426,6
3412,14,383,1039.0,34,35,486,85,6
3413,14,252,245.0,35,35,143,389,0
3414,14,252,33.0,35,35,589,623,0
3415,14,371,759.0,35,35,670,1430,0
3416,14,252,222.0,36,36,0,223,1
3417,14,5,169.0,36,36,233,402,1
3418,14,252,118.0,36,36,410,528,1
3419,14,371,736.0,36,36,687,1424,1
3420,14,252,238.0,36,37,1433,231,1
3421,14,252,236.0,37,37,620,856,2
3422,14,371,530.0,37,37,892,1423,2
3423,14,252,684.0,37,38,1431,676,2
3424,14,371,668.0,38,38,756,1424,3
3425,14,252,557.0,39,39,0,558,4
3426,14,380,135.0,39,39,618,754,4
3427,14,371,975.0,40,41,521,57,5
3428,14,383,124.0,41,41,213,337,6
3429,14,371,1068.0,41,41,358,1426,6
3430,14,252,627.0,42,42,37,664,0
3431,14,394,40.0,42,42,681,721,0
3432,14,252,328.0,44,44,9,338,2
3433,14,252,179.0,44,44,381,560,2
3434,14,252,620.0,45,45,25,646,3
3435,14,252,280.0,46,46,36,317,4
3436,14,381,67.0,46,46,335,403,4
3437,14,252,92.0,46,46,429,522,4
3438,14,380,123.0,46,46,620,743,4
3439,14,371,771.0,46,47,759,91,4
3440,14,395,127.0,47,47,212,339,5
3441,14,252,453.0,49,49,213,667,0
3442,14,371,702.0,49,49,726,1429,0
3443,14,252,554.0,51,51,53,608,2
3444,14,371,812.0,51,51,620,1433,2
3445,14,252,695.0,52,52,30,726,3
3446,14,371,741.0,52,53,735,36,3
3447,14,252,78.0,53,53,50,128,4
3448,14,5,74.0,53,53,135,209,4
3449,14,388,59.0,53,53,464,523,4
3450,14,371,1208.0,55,55,224,1432,6
3451,14,252,614.0,56,56,8,622,0
3452,14,371,815.0,56,57,647,22,0
3453,14,370,73.0,57,57,50,123,1
3454,14,252,330.0,57,57,358,688,1
3455,14,371,725.0,57,57,705,1431,1
3456,14,252,183.0,58,58,31,215,2
3457,14,396,154.0,58,58,279,434,2
3458,14,252,175.0,58,58,463,638,2
3459,14,371,769.0,58,58,661,1431,2
3460,14,252,145.0,59,59,46,192,3
3461,14,252,140.0,59,59,357,498,3
3462,14,252,170.0,59,59,612,782,3
3463,14,371,617.0,59,60,847,25,3
3464,14,252,347.0,60,60,39,387,4
3465,14,252,126.0,60,60,405,531,4
3466,14,380,155.0,60,60,590,745,4
3467,14,371,1205.0,60,61,760,526,4
3468,14,397,107.0,61,61,614,721,5
3469,14,371,779.0,61,62,732,72,5
3470,14,371,293.0,62,62,212,505,6
3471,14,252,341.0,63,63,19,361,0
3472,14,252,153.0,63,63,388,541,0
3473,14,252,260.0,65,65,27,287,2
3474,14,252,185.0,65,65,365,550,2
3475,14,371,622.0,65,65,801,1423,2
3476,14,252,588.0,66,66,27,616,3
3477,14,386,46.0,66,66,666,713,3
3478,14,371,734.0,66,67,714,9,3
3479,14,252,279.0,67,67,292,571,4
3480,14,252,117.0,84,84,22,139,0
3481,14,398,145.0,84,84,316,461,0
3482,14,399,137.0,84,84,470,608,0
3483,14,252,331.0,85,85,28,360,1
3484,14,400,266.0,85,85,581,848,1
3485,14,371,589.0,85,86,858,7,1
3486,14,252,293.0,86,86,17,310,2
3487,14,5,113.0,86,86,315,428,2
3488,14,252,293.0,86,86,451,744,2
3489,14,401,632.0,87,87,23,656,3
3490,14,394,31.0,87,87,672,703,3
3491,14,371,743.0,87,88,713,16,3
3492,14,5,157.0,88,88,108,265,4
3493,14,252,320.0,88,88,273,594,4
3494,14,5,250.0,88,88,604,854,4
3495,14,371,713.0,88,89,876,149,4
3496,14,252,74.0,91,91,25,99,0
3497,14,391,172.0,91,91,109,281,0
3498,14,371,1195.0,91,92,282,38,0
3499,14,252,200.0,92,92,53,254,1
3500,14,402,99.0,92,92,263,363,1
3501,14,252,268.0,92,92,367,636,1
3502,14,371,743.0,92,92,669,1412,1
3503,14,252,235.0,93,93,427,663,2
3504,14,371,771.0,93,94,673,5,2
3505,14,252,160.0,94,94,14,174,3
3506,14,381,89.0,94,94,209,298,3
3507,14,403,121.0,94,94,321,442,3
3508,14,388,144.0,94,94,474,618,3
3509,14,371,810.0,94,95,637,8,3
3510,14,252,41.0,95,95,17,58,4
3511,14,404,68.0,95,95,61,129,4
3512,14,252,333.0,95,95,130,463,4
3513,14,371,923.0,95,96,600,83,4
3514,14,405,115.0,96,96,90,205,5
3515,14,371,1295.0,96,97,210,66,5
3516,14,371,466.0,97,97,221,688,6
3517,14,391,41.0,97,97,757,799,6
3518,14,406,97.0,103,103,155,253,5
3519,14,371,621.0,108,109,896,78,3
3520,14,252,198.0,109,109,86,285,4
3521,14,5,209.0,109,109,294,503,4
3522,14,5,200.0,109,109,508,709,4
3523,14,387,60.0,111,111,284,345,6
3524,14,370,44.0,111,111,345,390,6
3525,14,371,961.0,111,111,442,1404,6
3526,14,407,296.0,111,112,1437,294,6
3527,14,252,205.0,112,112,372,577,0
3528,14,408,52.0,112,112,585,637,0
3529,14,371,757.0,112,113,697,15,0
3530,14,252,265.0,113,113,26,291,1
3531,14,5,1179.0,113,114,298,38,1
3532,14,252,250.0,114,114,46,297,2
3533,14,252,144.0,114,114,316,461,2
3534,14,9,63.0,114,114,473,536,2
3535,14,252,75.0,114,114,550,625,2
3536,14,409,70.0,114,114,643,713,2
3537,14,252,146.0,116,116,69,215,4
3538,14,252,119.0,116,116,400,519,4
3539,14,384,35.0,118,118,87,122,6
3540,14,252,304.0,120,120,215,520,1
3541,14,400,160.0,120,120,535,696,1
3542,14,371,1120.0,120,121,707,387,1
3543,14,252,31.0,121,121,397,428,2
3544,14,371,713.0,121,121,693,1407,2
3545,14,188,242.0,122,122,287,530,3
3546,14,5,923.0,122,123,538,21,3
3547,14,252,196.0,123,123,29,225,4
3548,14,252,203.0,123,123,315,519,4
3549,14,252,262.0,126,126,58,321,0
3550,14,5,155.0,126,126,327,482,0
3551,14,252,172.0,126,126,492,665,0
3552,14,371,768.0,126,127,701,30,0
3553,14,337,45.0,127,127,36,82,1
3554,14,252,208.0,127,127,117,325,1
3555,14,410,155.0,127,127,348,504,1
3556,14,252,62.0,127,127,533,595,1
3557,14,5,101.0,127,127,600,702,1
3558,14,252,335.0,129,129,30,365,3
3559,14,5,546.0,129,129,372,919,3
3560,14,371,519.0,129,130,956,35,3
3561,14,252,216.0,130,130,41,258,4
3562,14,252,112.0,130,130,346,458,4
3563,14,388,64.0,130,130,469,533,4
3564,14,380,75.0,130,130,677,753,4
3565,14,252,147.0,133,133,156,303,0
3566,14,408,58.0,133,133,497,555,0
3567,14,371,703.0,133,134,751,14,0
3568,14,252,303.0,134,134,24,327,1
3569,14,388,36.0,134,134,460,497,1
3570,14,5,33.0,134,134,508,542,1
3571,14,252,97.0,134,134,560,658,1
3572,14,371,720.0,134,134,692,1413,1
3573,14,252,201.0,135,135,20,221,2
3574,14,402,91.0,135,135,236,328,2
3575,14,252,337.0,135,135,339,676,2
3576,14,371,713.0,135,135,714,1428,2
3577,14,252,400.0,136,136,34,434,3
3578,14,252,38.0,136,136,441,479,3
3579,14,382,79.0,136,136,659,739,3
3580,14,387,125.0,136,136,746,871,3
3581,14,252,374.0,136,137,1439,374,3
3582,14,252,254.0,137,137,407,661,4
3583,14,252,312.0,140,140,32,344,0
3584,14,411,90.0,140,140,353,443,0
3585,14,252,203.0,140,140,451,654,0
3586,14,409,32.0,140,140,666,699,0
3587,14,252,321.0,141,141,27,348,1
3588,14,252,253.0,141,141,406,660,1
3589,14,371,674.0,141,142,795,30,1
3590,14,412,106.0,142,142,47,154,2
3591,14,5,115.0,142,142,159,275,2
3592,14,252,36.0,142,142,286,322,2
3593,14,410,113.0,142,142,348,462,2
3594,14,252,111.0,142,142,556,668,2
3595,14,371,717.0,142,142,711,1429,2
3596,14,252,2038.0,143,144,31,630,3
3597,14,371,834.0,144,145,748,142,4
3598,14,371,75.0,145,145,229,304,5
3599,14,252,498.0,147,147,169,667,0
3600,14,371,743.0,147,148,704,7,0
3601,14,252,320.0,148,148,28,349,1
3602,14,381,96.0,148,148,368,465,1
3603,14,5,53.0,148,148,483,536,1
3604,14,252,163.0,148,148,544,707,1
3605,14,252,349.0,148,149,1437,346,1
3606,14,410,101.0,149,149,376,478,2
3607,14,5,64.0,162,162,625,690,1
3608,14,371,667.0,162,162,726,1393,1
3609,14,252,405.0,163,163,8,413,2
3610,14,252,95.0,163,163,421,516,2
3611,14,252,358.0,165,165,64,422,4
3612,14,252,46.0,165,165,485,532,4
3613,14,380,178.0,165,165,586,764,4
3614,14,16,53.0,169,169,250,304,1
3615,14,252,85.0,169,169,306,391,1
3616,14,413,212.0,169,169,391,603,1
3617,14,5,45.0,169,169,614,660,1
3618,14,252,72.0,169,169,666,738,1
3619,14,393,623.0,169,169,769,1392,1
3620,14,5,47.0,170,170,3,50,2
3621,14,252,269.0,170,170,60,330,2
3622,14,410,125.0,170,170,360,486,2
3623,14,406,91.0,170,170,515,606,2
3624,14,252,54.0,170,170,619,674,2
3625,14,371,917.0,170,171,708,185,2
3626,14,381,109.0,171,171,185,295,3
3627,14,414,33.0,171,171,306,340,3
3628,14,252,245.0,171,171,362,607,3
3629,14,388,154.0,171,171,617,772,3
3630,14,374,42.0,175,175,58,101,0
3631,14,252,238.0,175,175,166,405,0
3632,14,252,65.0,175,175,538,603,0
3633,14,371,777.0,175,175,646,1424,0
3634,14,252,248.0,176,176,1,250,1
3635,14,252,33.0,176,176,449,482,1
3636,14,252,218.0,176,176,490,709,1
3637,14,371,740.0,176,177,727,27,1
3638,14,252,82.0,177,177,42,125,2
3639,14,252,170.0,177,177,163,333,2
3640,14,410,117.0,177,177,368,485,2
3641,14,252,90.0,177,177,520,610,2
3642,14,381,109.0,178,178,189,298,3
3643,14,414,63.0,178,178,312,375,3
3644,14,252,145.0,178,178,380,526,3
3645,14,5,168.0,178,178,618,787,3
3646,14,371,734.0,178,179,803,98,3
3647,15,5,846.0,0,0,585,1432,0
3648,15,252,514.0,1,1,31,546,1
3649,15,252,38.0,2,2,24,63,2
3650,15,5,151.0,2,2,71,222,2
3651,15,252,334.0,2,2,232,566,2
3652,15,415,742.0,2,2,684,1427,2
3653,15,416,523.0,3,3,24,547,3
3654,15,415,765.0,3,3,665,1430,3
3655,15,252,734.0,4,4,22,757,4
3656,15,417,1199.0,4,5,799,559,4
3657,15,55,228.0,5,5,602,830,5
3658,15,415,954.0,5,6,853,367,5
3659,15,212,235.0,6,6,469,705,6
3660,15,415,681.0,6,7,761,3,6
3661,15,252,305.0,7,7,36,341,0
3662,15,5,313.0,7,7,598,912,0
3663,15,415,491.0,7,7,940,1432,0
3664,15,252,1389.0,8,8,40,1429,1
3665,15,252,213.0,9,9,25,239,2
3666,15,415,44.0,9,9,265,309,2
3667,15,252,203.0,9,9,348,552,2
3668,15,418,817.0,9,9,592,1410,2
3669,15,252,573.0,10,10,8,582,3
3670,15,419,704.0,10,10,726,1431,3
3671,15,252,523.0,11,11,28,551,4
3672,15,419,31.0,12,12,837,868,5
3673,15,417,1061.0,12,13,868,489,5
3674,15,415,766.0,13,13,636,1403,6
3675,15,252,557.0,13,14,1437,554,6
3676,15,284,96.0,14,14,569,665,0
3677,15,417,635.0,14,14,761,1397,0
3678,15,252,557.0,14,15,1432,550,0
3679,15,415,873.0,15,16,576,9,1
3680,15,5,520.0,16,16,372,893,2
3681,15,415,505.0,16,16,922,1428,2
3682,15,252,31.0,17,17,49,80,3
3683,15,252,59.0,17,17,81,141,3
3684,15,252,220.0,17,17,145,366,3
3685,15,5,286.0,17,17,460,746,3
3686,15,420,33.0,17,17,751,784,3
3687,15,415,616.0,17,17,809,1426,3
3688,15,252,519.0,18,18,31,551,4
3689,15,415,1223.0,18,19,614,397,4
3690,15,5,51.0,19,19,430,482,5
3691,15,5,56.0,19,19,505,561,5
3692,15,252,1397.0,21,21,27,1425,0
3693,15,419,49.0,24,24,602,651,3
3694,15,252,233.0,25,25,59,293,4
3695,15,5,188.0,25,25,300,489,4
3696,15,413,69.0,25,25,508,577,4
3697,15,284,1396.0,25,26,612,569,4
3698,15,415,30.0,26,26,593,623,5
3699,15,421,203.0,26,26,683,886,5
3700,15,415,483.0,27,27,952,1436,6
3701,15,252,656.0,28,28,33,689,0
3702,15,415,679.0,28,29,761,1,0
3703,15,25,62.0,36,36,685,748,1
3704,15,415,620.0,36,36,780,1400,1
3705,15,5,294.0,36,37,1420,275,1
3706,15,5,34.0,37,37,361,395,2
3707,15,5,59.0,37,37,518,577,2
3708,15,5,51.0,37,37,599,650,2
3709,15,5,59.0,38,38,14,73,3
3710,15,5,31.0,38,38,148,179,3
3711,15,5,219.0,42,42,170,390,0
3712,15,306,72.0,43,43,597,669,1
3713,15,417,833.0,43,44,707,101,1
3714,15,5,1101.0,44,44,331,1433,2
3715,15,5,46.0,45,45,30,76,3
3716,15,5,92.0,45,45,119,212,3
3717,15,5,1166.0,45,45,233,1400,3
3718,15,415,804.0,49,49,629,1434,0
3719,15,13,144.0,122,122,72,217,3
3720,15,422,53.0,122,122,533,586,3
3721,15,41,39.0,122,122,692,732,3
3722,15,27,636.0,122,122,745,1381,3
3723,15,29,53.0,123,123,4,57,4
3724,15,13,158.0,123,123,71,230,4
3725,15,13,251.0,123,123,330,581,4
3726,15,13,305.0,123,123,615,921,4
3727,15,85,31.0,123,123,930,962,4
3728,15,14,546.0,123,124,962,69,4
3729,15,13,124.0,124,124,85,210,5
3730,15,18,81.0,124,124,229,311,5
3731,15,14,52.0,124,124,315,368,5
3732,15,13,228.0,124,124,384,612,5
3733,15,2,61.0,124,124,622,683,5
3734,15,13,376.0,124,124,691,1068,5
3735,15,14,424.0,124,125,1077,61,5
3736,15,13,151.0,125,125,79,230,6
3737,15,13,65.0,125,125,255,321,6
3738,15,5,75.0,125,125,337,412,6
3739,15,202,55.0,125,126,1422,38,6
3740,15,13,184.0,126,126,48,233,0
3741,15,14,82.0,126,126,268,351,0
3742,15,13,233.0,126,126,362,595,0
3743,15,125,369.0,126,126,630,1000,0
3744,15,14,481.0,126,127,1009,51,0
3745,15,13,243.0,127,127,69,313,1
3746,15,13,181.0,127,127,341,522,1
3747,15,13,30.0,127,127,545,576,1
3748,15,13,398.0,127,127,618,1016,1
3749,15,14,467.0,127,128,1024,52,1
3750,15,13,148.0,128,128,69,217,2
3751,15,18,74.0,128,128,239,314,2
3752,15,14,39.0,128,128,324,363,2
3753,15,13,213.0,128,128,372,586,2
3754,17,423,64.0,0,0,630,695,3
3755,17,423,663.0,0,0,761,1424,3
3756,17,252,559.0,0,1,1439,559,3
3757,17,423,980.0,1,2,582,123,4
3758,17,423,76.0,2,2,380,457,5
3759,17,424,31.0,2,2,508,540,5
3760,17,423,1260.0,2,3,567,388,5
3761,17,425,124.0,3,3,388,512,6
3762,17,423,925.0,3,4,515,1440,6
3763,17,426,128.0,4,4,119,248,0
3764,17,423,1161.0,4,4,269,1430,0
3765,17,252,557.0,5,5,9,566,1
3766,17,423,910.0,5,6,588,59,1
3767,17,427,32.0,6,6,269,301,2
3768,17,426,117.0,6,6,348,465,2
3769,17,423,1039.0,6,7,513,113,2
3770,17,428,36.0,7,7,210,246,3
3771,17,426,45.0,7,7,335,381,3
3772,17,423,178.0,7,7,565,743,3
3773,17,423,627.0,7,8,820,7,3
3774,17,252,538.0,8,8,16,554,4
3775,17,423,814.0,8,8,586,1400,4
3776,17,423,459.0,9,9,11,471,5
3777,17,423,1192.0,9,10,746,499,5
3778,17,423,111.0,10,10,534,645,6
3779,17,423,699.0,10,11,740,1440,6
3780,17,426,65.0,11,11,39,105,0
3781,17,426,246.0,11,11,229,476,0
3782,17,252,35.0,11,11,512,547,0
3783,17,423,165.0,11,11,582,748,0
3784,17,423,643.0,11,12,802,5,0
3785,17,252,539.0,12,12,9,548,1
3786,17,423,1087.0,12,13,572,220,1
3787,17,423,1286.0,13,14,243,90,2
3788,17,429,56.0,14,14,112,169,3
3789,17,430,53.0,14,14,239,293,3
3790,17,426,57.0,14,14,549,606,3
3791,17,423,893.0,14,15,632,86,3
3792,17,426,117.0,15,15,246,363,4
3793,17,431,110.0,17,17,240,350,6
3794,17,423,478.0,17,17,382,860,6
3795,17,423,98.0,17,17,909,1008,6
3796,17,423,38.0,17,17,1014,1052,6
3797,17,426,72.0,18,18,77,149,0
3798,17,426,32.0,18,18,355,388,0
3799,17,432,44.0,18,18,430,474,0
3800,17,5,157.0,18,18,515,672,0
3801,17,423,738.0,18,18,692,1430,0
3802,17,426,69.0,19,19,18,87,1
3803,17,426,330.0,19,19,256,587,1
3804,17,433,34.0,21,21,101,136,3
3805,17,433,114.0,21,21,161,276,3
3806,17,429,46.0,21,21,276,322,3
3807,17,426,179.0,21,21,453,633,3
3808,17,5,35.0,21,21,648,683,3
3809,17,423,79.0,21,21,700,780,3
3810,17,423,630.0,21,21,806,1436,3
3811,17,426,281.0,22,22,34,316,4
3812,17,432,53.0,22,22,365,418,4
3813,17,423,1080.0,22,23,594,235,4
3814,17,432,132.0,23,23,256,388,5
3815,17,434,46.0,23,23,388,435,5
3816,17,423,62.0,23,23,551,613,5
3817,17,423,59.0,23,23,1046,1105,5
3818,17,435,56.0,23,23,1105,1162,5
3819,17,435,74.0,23,23,1167,1241,5
3820,17,423,30.0,23,23,1272,1302,5
3821,17,426,37.0,24,24,814,852,6
3822,17,423,847.0,32,32,592,1439,0
3823,17,429,113.0,33,33,33,146,1
3824,17,426,116.0,33,33,250,367,1
3825,17,432,97.0,33,33,409,507,1
3826,17,426,76.0,33,33,522,599,1
3827,17,252,104.0,33,33,624,728,1
3828,17,423,1021.0,33,34,767,348,1
3829,17,426,32.0,34,34,512,544,2
3830,17,423,33.0,34,34,621,655,2
3831,17,423,779.0,34,35,663,2,2
3832,17,426,49.0,35,35,38,87,3
3833,17,426,118.0,35,35,227,346,3
3834,17,426,98.0,35,35,497,596,3
3835,17,423,793.0,35,36,657,11,3
3836,17,426,70.0,36,36,46,117,4
3837,17,436,57.0,36,36,270,327,4
3838,17,423,1231.0,36,37,648,440,4
3839,17,155,45.0,37,37,549,594,5
3840,17,423,934.0,37,38,750,245,5
3841,17,424,54.0,38,38,274,329,6
3842,17,423,1029.0,38,39,416,5,6
3843,17,252,529.0,39,39,20,550,0
3844,17,420,838.0,39,40,602,1440,0
3845,17,426,82.0,40,40,30,112,1
3846,17,437,47.0,40,40,135,183,1
3847,17,426,94.0,40,40,273,368,1
3848,17,426,40.0,40,40,437,478,1
3849,17,432,35.0,40,40,500,535,1
3850,17,426,53.0,40,40,558,611,1
3851,17,423,97.0,40,40,670,767,1
3852,17,423,629.0,40,40,809,1438,1
3853,17,426,47.0,41,41,28,75,2
3854,17,438,216.0,41,41,98,314,2
3855,17,426,118.0,41,41,402,520,2
3856,17,423,1360.0,41,42,608,528,2
3857,17,439,36.0,42,42,558,595,3
3858,17,423,762.0,42,43,689,11,3
3859,17,436,43.0,43,43,229,272,4
3860,17,440,39.0,43,43,299,339,4
3861,17,426,52.0,43,43,539,592,4
3862,17,423,1017.0,43,44,676,254,4
3863,17,423,124.0,44,44,331,455,5
3864,17,423,1433.0,44,45,486,480,5
3865,17,423,782.0,45,46,687,30,6
3866,17,426,140.0,46,46,194,334,0
3867,17,424,38.0,46,46,679,718,0
3868,17,423,1312.0,46,47,756,629,0
3869,17,423,763.0,47,47,676,1439,1
3870,17,426,66.0,48,48,30,96,2
3871,17,437,36.0,48,48,121,158,2
3872,17,426,55.0,48,48,212,267,2
3873,17,426,63.0,48,48,342,405,2
3874,17,432,35.0,48,48,424,459,2
3875,17,423,52.0,48,48,489,542,2
3876,17,423,629.0,49,50,815,4,3
3877,17,426,57.0,50,50,31,88,4
3878,17,423,44.0,50,50,258,302,4
3879,17,426,1099.0,50,51,507,167,4
3880,17,423,61.0,51,51,195,256,5
3881,17,423,1225.0,51,52,460,245,5
3882,17,423,30.0,52,52,439,469,6
3883,17,441,92.0,52,52,492,585,6
3884,17,423,748.0,52,53,699,8,6
3885,17,426,79.0,53,53,55,134,0
3886,17,426,48.0,53,53,243,291,0
3887,17,426,72.0,53,53,321,393,0
3888,17,426,52.0,53,53,532,585,0
3889,17,423,122.0,53,53,651,773,0
3890,17,423,604.0,53,53,827,1432,0
3891,17,426,95.0,54,54,37,132,1
3892,17,428,38.0,54,54,243,281,1
3893,17,426,47.0,54,54,293,341,1
3894,17,426,110.0,54,54,442,553,1
3895,17,423,766.0,54,55,691,17,1
3896,17,426,87.0,55,55,217,304,2
3897,17,426,96.0,55,55,541,637,2
3898,17,426,44.0,57,57,36,80,4
3899,17,438,42.0,57,57,160,202,4
3900,17,426,30.0,57,57,343,373,4
3901,17,423,759.0,58,59,824,144,5
3902,17,423,102.0,59,59,173,275,6
3903,17,442,53.0,59,59,314,368,6
3904,17,5,103.0,59,59,538,641,6
3905,17,443,44.0,59,59,642,686,6
3906,17,426,127.0,67,67,34,162,0
3907,17,423,42.0,67,67,185,227,0
3908,17,426,43.0,67,67,559,602,0
3909,17,423,775.0,67,67,657,1432,0
3910,17,426,119.0,68,68,33,153,1
3911,17,426,175.0,68,68,515,691,1
3912,17,423,708.0,68,68,721,1430,1
3913,17,423,66.0,69,69,22,89,2
3914,17,426,35.0,69,69,298,334,2
3915,17,426,44.0,69,69,362,406,2
3916,17,426,143.0,69,69,495,638,2
3917,17,426,153.0,69,69,647,801,2
3918,17,423,624.0,69,70,818,3,2
3919,17,426,121.0,70,70,35,156,3
3920,17,424,48.0,70,70,198,247,3
3921,17,426,42.0,70,70,329,372,3
3922,17,439,64.0,70,70,519,584,3
3923,17,423,41.0,70,70,778,819,3
3924,17,423,696.0,70,71,867,124,3
3925,17,444,193.0,71,71,177,371,4
3926,17,426,313.0,71,71,399,713,4
3927,17,423,52.0,71,71,740,792,4
3928,17,423,1016.0,71,72,836,412,4
3929,17,445,107.0,72,72,487,594,5
3930,17,443,34.0,72,72,687,722,5
3931,17,423,1007.0,72,73,739,307,5
3932,17,426,48.0,73,73,324,372,6
3933,17,423,395.0,73,74,1048,4,6
3934,17,432,169.0,74,74,95,264,0
3935,17,423,83.0,74,74,279,362,0
3936,17,426,45.0,74,74,552,598,0
3937,17,423,102.0,74,74,665,767,0
3938,17,442,55.0,74,74,775,831,0
3939,17,423,600.0,74,75,845,6,0
3940,17,426,99.0,75,75,51,151,1
3941,17,426,136.0,75,75,450,587,1
3942,17,423,767.0,75,76,693,20,1
3943,17,426,86.0,76,76,47,134,2
3944,17,437,42.0,76,76,167,210,2
3945,17,426,65.0,76,76,489,554,2
3946,17,423,574.0,76,77,873,8,2
3947,17,252,619.0,77,77,22,641,3
3948,17,446,41.0,77,77,658,700,3
3949,17,423,1015.0,77,78,705,281,3
3950,17,423,143.0,78,78,479,622,4
3951,17,423,30.0,78,78,657,687,4
3952,17,443,44.0,79,79,586,630,5
3953,17,423,769.0,79,80,757,87,5
3954,17,423,326.0,80,80,91,417,6
3955,17,424,51.0,80,80,453,504,6
3956,17,423,887.0,80,80,549,1436,6
3957,17,429,118.0,81,81,33,151,0
3958,17,447,55.0,81,81,177,232,0
3959,17,426,144.0,81,81,296,440,0
3960,17,426,34.0,81,81,588,622,0
3961,17,423,544.0,81,82,904,9,0
3962,17,426,50.0,82,82,40,90,1
3963,17,430,49.0,82,82,175,225,1
3964,17,426,174.0,82,82,243,418,1
3965,17,432,46.0,82,82,465,511,1
3966,17,423,907.0,82,83,535,3,1
3967,17,426,68.0,83,83,32,101,2
